0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,4305.64,4021.54,4264.62,4117.95,4347.18,4624.62,4116.41,4629.74,4227.69,4248.72,4214.36,4292.82,4627.69,4365.64
1.0,4285.64,4000.51,4256.92,4107.69,4329.23,4608.72,4051.28,4614.36,4187.18,4224.62,4194.87,4269.74,4588.21,4342.05
0.0,4297.95,3975.38,4259.49,4122.56,4333.85,4616.41,4083.59,4604.1,4203.08,4229.74,4203.08,4283.08,4605.13,4354.87
1.0,4437.95,4122.05,4311.28,4169.74,4345.64,4607.69,4052.82,4580.51,4181.03,4210.77,4226.15,4306.67,4664.62,4464.62
0.0,4268.72,4044.62,4251.79,4151.28,4359.49,4636.92,4077.44,4637.95,4199.49,4214.36,4176.41,4263.59,4551.79,4305.13
1.0,4336.41,4032.31,4292.82,4145.13,4357.95,4629.23,4098.46,4626.15,4199.49,4229.23,4226.67,4300.51,4622.05,4401.54
1.0,4272.82,3998.46,4247.18,4136.41,4328.72,4610.26,4036.92,4601.03,4194.87,4226.67,4182.05,4258.46,4609.23,4325.13
1.0,4205.13,3968.72,4218.46,4104.62,4335.38,4616.41,4070.26,4607.69,4197.44,4204.62,4157.95,4240.0,4528.21,4265.13
0.0,4293.33,3995.38,4263.08,4116.41,4343.59,4628.21,4064.1,4620.0,4221.03,4244.1,4212.31,4279.49,4632.82,4363.08
1.0,4306.67,3998.46,4274.36,4126.15,4321.03,4616.41,4073.85,4623.08,4204.1,4225.64,4194.87,4280.0,4609.23,4370.26
0.0,4284.62,4006.15,4250.77,4112.31,4348.21,4626.15,4070.77,4620.51,4207.69,4237.95,4203.08,4273.85,4613.85,4353.85
1.0,4374.36,3988.72,4265.13,4121.54,4353.33,4602.05,4070.26,4601.03,4194.87,4244.1,4225.64,4297.44,4644.62,4434.36
0.0,4281.03,4011.28,4260.51,4138.46,4354.36,4627.69,4071.28,4620.51,4208.21,4225.64,4210.77,4273.85,4592.31,4343.08
1.0,4311.79,3978.97,4272.82,4105.13,4349.74,4619.49,4103.08,4623.08,4212.82,4241.54,4227.18,4289.23,4626.15,4395.38
0.0,4273.33,3999.49,4244.1,4106.67,4336.41,4610.77,4055.38,4594.36,4189.23,4209.23,4180.0,4250.26,4573.33,4327.69
0.0,4280.0,3995.9,4247.69,4102.56,4335.9,4614.87,4054.87,4618.46,4208.21,4240.51,4196.41,4274.87,4605.64,4354.36
0.0,4290.26,4000.51,4258.97,4114.36,4340.51,4613.85,4053.85,4601.54,4193.85,4227.18,4209.74,4274.36,4614.36,4349.23
0.0,4361.03,4063.08,4353.33,4162.56,4380.51,4670.77,4110.26,4661.03,4237.95,4278.46,4262.56,4324.62,4657.95,4403.08
1.0,4279.49,4027.69,4264.62,4135.9,4344.1,4619.49,4043.08,4612.82,4210.26,4241.54,4207.69,4273.33,4628.21,4352.31
1.0,4318.46,4039.49,4266.15,4124.62,4351.28,4624.62,4104.62,4611.79,4204.1,4224.62,4211.28,4288.21,4621.54,4368.21
0.0,4288.72,3986.67,4269.74,4136.92,4348.72,4623.59,4071.28,4611.28,4185.64,4211.28,4186.67,4269.74,4587.18,4336.41
0.0,4304.62,4008.72,4264.1,4108.21,4348.21,4623.59,4077.44,4616.41,4212.31,4243.08,4211.79,4277.95,4607.18,4365.13
0.0,4428.21,4093.85,4320.0,4173.85,4343.59,4609.23,4065.13,4596.41,4191.28,4230.77,4243.59,4320.0,4676.41,4468.21
1.0,4312.31,3976.41,4253.85,4136.41,4334.36,4615.9,4066.15,4601.54,4194.36,4222.56,4177.44,4279.49,4612.82,4383.08
1.0,4269.74,4015.38,4238.97,4102.56,4334.36,4613.85,4043.59,4592.82,4178.46,4217.44,4192.31,4256.41,4612.82,4332.82
1.0,4299.49,4025.13,4279.49,4146.67,4336.41,4614.87,4080.0,4604.62,4192.82,4233.33,4195.38,4271.79,4590.77,4336.92
1.0,4289.23,4014.36,4258.46,4122.56,4326.67,4603.59,4035.38,4584.1,4171.28,4214.87,4204.62,4272.31,4623.08,4356.92
0.0,4277.95,4006.67,4257.95,4123.08,4342.05,4617.95,4081.54,4621.54,4209.74,4216.41,4203.08,4270.77,4587.18,4347.69
1.0,4267.18,3980.0,4239.49,4110.26,4329.23,4614.87,4054.36,4633.85,4216.92,4222.56,4206.15,4270.77,4589.23,4341.03
1.0,4324.1,4013.85,4278.46,4124.62,4340.51,4618.46,4057.95,4611.79,4204.1,4238.97,4222.05,4288.72,4628.21,4392.31
1.0,4296.41,3999.49,4276.92,4135.38,4354.87,4625.13,4064.62,4632.82,4206.67,4234.36,4210.77,4287.69,4596.41,4358.46
1.0,4298.97,4005.64,4252.31,4115.38,4343.59,4616.92,4054.87,4629.23,4208.72,4237.44,4211.28,4282.56,4609.23,4358.46
0.0,4261.54,4003.08,4249.23,4118.46,4357.95,4631.79,4089.23,4628.72,4208.72,4229.23,4191.79,4253.85,4592.82,4324.1
1.0,4269.23,4014.87,4248.21,4104.1,4334.36,4615.38,4049.23,4592.31,4184.1,4215.38,4193.85,4265.64,4610.26,4333.85
1.0,4294.87,3940.51,4244.62,4075.9,4333.85,4607.69,4097.95,4639.49,4223.08,4242.56,4244.62,4303.08,4664.1,4387.18
1.0,4307.18,4016.92,4274.36,4127.18,4345.64,4624.1,4076.92,4608.72,4188.72,4223.59,4204.62,4275.9,4584.62,4375.9
0.0,4296.41,4031.28,4267.18,4137.44,4363.59,4648.72,4099.49,4671.79,4214.36,4232.82,4213.33,4284.1,4606.15,4349.74
0.0,4363.59,4052.31,4358.97,4155.9,4372.31,4672.31,4115.38,4654.87,4235.38,4281.03,4267.18,4330.26,4673.85,4416.41
1.0,4287.69,3952.82,4250.77,4078.46,4315.9,4587.69,4088.72,4616.41,4210.77,4238.46,4224.62,4286.67,4642.05,4390.77
0.0,4255.9,4030.77,4230.77,4115.9,4342.56,4615.38,4072.31,4606.67,4187.69,4207.69,4181.54,4249.23,4575.38,4313.33
0.0,4282.56,3994.36,4264.1,4122.56,4325.64,4613.33,4068.21,4618.97,4206.15,4227.18,4199.49,4274.87,4605.64,4338.46
1.0,4264.1,3972.82,4242.56,4105.64,4320.51,4601.03,4050.77,4626.67,4202.56,4214.36,4200.51,4268.72,4587.18,4338.97
0.0,4286.67,4021.54,4263.59,4135.38,4330.26,4617.95,4072.31,4611.79,4184.62,4216.41,4201.54,4280.51,4602.56,4343.59
0.0,4274.87,3971.28,4251.28,4106.67,4336.41,4614.87,4061.03,4608.72,4205.13,4215.9,4190.77,4265.64,4601.03,4343.08
1.0,4265.64,3987.18,4244.62,4104.62,4330.77,4609.74,4057.44,4629.23,4215.38,4222.56,4203.08,4268.21,4586.15,4337.95
0.0,4292.82,4018.97,4265.64,4123.08,4327.69,4624.62,4082.56,4607.18,4196.92,4230.77,4175.9,4278.97,4584.1,4359.49
0.0,4248.72,4006.15,4244.62,4104.1,4344.1,4625.64,4069.23,4624.1,4183.59,4215.38,4177.44,4258.46,4547.69,4302.05
1.0,4388.21,4008.21,4264.1,4126.67,4359.49,4614.36,4077.44,4594.36,4188.21,4246.67,4228.72,4296.41,4654.87,4450.77
0.0,4278.97,3989.23,4246.67,4104.62,4352.31,4625.64,4070.77,4618.97,4202.56,4231.28,4206.15,4262.56,4610.77,4345.64
1.0,4258.97,4038.46,4264.62,4129.74,4342.05,4618.46,4071.79,4604.62,4198.46,4220.0,4177.44,4258.97,4551.28,4298.97
0.0,4296.92,4000.0,4251.79,4125.13,4333.33,4618.46,4073.85,4606.67,4204.1,4233.33,4200.51,4270.26,4602.05,4348.72
1.0,4344.62,4066.67,4297.44,4168.21,4355.9,4644.1,4082.05,4611.28,4207.69,4245.13,4204.62,4292.82,4598.46,4386.67
0.0,4281.54,4016.41,4239.49,4107.18,4333.33,4608.72,4070.26,4603.59,4179.49,4208.21,4193.85,4262.56,4595.9,4333.85
0.0,4280.51,3972.31,4248.72,4096.92,4336.92,4616.41,4041.54,4617.44,4191.79,4227.18,4205.64,4264.62,4592.82,4349.74
1.0,4212.31,3972.31,4220.0,4109.74,4341.03,4618.97,4076.41,4606.67,4198.97,4212.31,4170.77,4244.62,4540.0,4274.87
1.0,4304.62,4003.08,4263.59,4101.54,4328.21,4608.72,4040.51,4603.08,4198.46,4229.23,4204.1,4274.87,4609.74,4352.82
0.0,4307.18,4018.46,4267.69,4106.67,4353.85,4623.59,4068.72,4598.97,4190.26,4225.64,4204.1,4272.31,4602.05,4366.67
1.0,4297.44,4005.64,4265.64,4106.67,4335.38,4613.33,4051.79,4603.08,4184.62,4226.15,4195.9,4271.79,4599.49,4344.1
1.0,4422.56,4120.51,4292.31,4160.0,4342.56,4603.08,4055.38,4572.82,4173.33,4214.87,4210.26,4294.87,4646.15,4443.59
1.0,4406.15,4005.64,4277.44,4133.85,4359.49,4613.85,4084.62,4598.46,4194.36,4261.03,4253.33,4318.46,4681.03,4480.0
0.0,4333.33,4026.67,4278.46,4123.08,4344.1,4621.54,4069.74,4602.56,4188.21,4235.9,4202.05,4288.72,4591.28,4373.85
1.0,4282.05,3998.46,4238.46,4094.87,4342.05,4618.46,4060.0,4614.36,4196.92,4237.44,4198.97,4260.0,4590.77,4351.79
1.0,4331.79,3982.56,4244.62,4106.67,4351.79,4611.79,4073.85,4611.28,4205.13,4245.64,4210.26,4283.59,4608.72,4382.05
0.0,4296.41,4015.38,4260.0,4123.08,4337.95,4625.64,4076.41,4605.64,4207.69,4237.95,4194.36,4274.36,4606.15,4358.97
0.0,4259.49,3988.72,4251.28,4124.62,4339.49,4612.31,4064.62,4609.23,4196.92,4208.21,4170.26,4262.56,4570.77,4325.13
0.0,4289.23,4015.9,4254.87,4122.56,4329.74,4617.44,4070.77,4591.28,4172.31,4216.92,4192.31,4276.92,4594.87,4345.13
0.0,4285.64,3993.33,4265.13,4106.15,4335.38,4609.74,4050.26,4602.56,4191.79,4224.1,4190.26,4255.38,4589.23,4352.31
1.0,4277.95,3962.05,4238.46,4097.95,4333.33,4608.21,4070.26,4600.0,4183.59,4228.72,4191.28,4261.54,4585.64,4336.41
0.0,4303.59,4036.92,4261.54,4108.72,4336.92,4621.03,4076.92,4605.13,4198.97,4220.0,4206.67,4275.38,4612.82,4365.64
1.0,4310.26,3989.74,4264.1,4096.92,4322.05,4600.51,4058.46,4600.51,4195.38,4222.05,4209.23,4282.05,4606.15,4368.21
0.0,4296.92,4010.77,4262.05,4104.62,4326.15,4613.85,4056.41,4610.77,4190.26,4230.77,4183.59,4257.95,4586.15,4352.31
0.0,4292.82,3996.92,4261.54,4123.08,4347.18,4631.79,4072.31,4628.21,4212.82,4244.62,4201.03,4273.33,4599.49,4353.33
0.0,4266.67,4021.03,4261.03,4149.23,4349.74,4625.13,4101.54,4594.36,4198.97,4216.41,4188.21,4274.87,4572.31,4325.64
0.0,4283.59,4030.26,4279.49,4140.0,4379.49,4650.77,4093.85,4646.67,4216.41,4248.21,4222.56,4286.67,4624.62,4349.23
0.0,4277.44,3976.41,4250.26,4103.08,4329.23,4615.38,4052.31,4613.33,4195.9,4223.08,4206.67,4264.62,4598.46,4354.36
0.0,4275.9,4026.67,4263.08,4126.67,4334.87,4615.38,4074.36,4622.05,4197.95,4217.95,4184.1,4272.31,4549.23,4327.18
1.0,4312.82,3906.15,4247.18,4058.97,4316.41,4602.56,4101.03,4649.23,4238.46,4278.46,4286.67,4328.21,4733.33,4437.44
0.0,4300.51,4016.92,4273.33,4142.56,4346.15,4614.36,4058.46,4597.95,4196.41,4220.51,4204.62,4277.95,4613.33,4365.64
1.0,4299.49,4003.08,4277.95,4137.95,4345.13,4617.95,4054.87,4616.92,4205.13,4233.85,4171.79,4283.59,4610.77,4357.44
1.0,4297.44,4023.59,4264.62,4140.0,4351.79,4630.77,4088.21,4604.1,4205.64,4247.18,4205.64,4278.97,4610.77,4345.64
1.0,4318.46,4012.31,4245.64,4119.49,4329.74,4595.38,4061.54,4590.26,4188.21,4228.72,4197.95,4271.79,4608.21,4384.1
0.0,4303.08,4008.21,4251.79,4110.77,4338.97,4621.54,4072.31,4605.64,4205.64,4249.23,4201.54,4283.08,4600.0,4378.46
0.0,4286.67,4000.51,4262.56,4116.41,4337.95,4613.85,4058.46,4626.67,4205.13,4230.77,4202.05,4281.54,4604.1,4354.87
1.0,4291.28,3982.56,4257.95,4112.31,4350.77,4624.1,4078.97,4619.49,4196.92,4226.67,4211.28,4276.92,4620.0,4349.23
0.0,4289.23,3986.67,4276.92,4123.59,4340.0,4623.59,4063.08,4612.31,4204.1,4235.38,4204.62,4281.54,4612.31,4345.64
0.0,4306.15,4012.31,4278.46,4120.0,4348.21,4637.44,4087.18,4631.79,4208.21,4238.46,4194.87,4287.18,4609.23,4374.87
0.0,4295.9,4043.59,4251.28,4119.49,4341.54,4622.56,4069.74,4610.77,4205.64,4228.21,4202.05,4272.82,4609.23,4363.08
0.0,4291.28,3997.44,4262.05,4118.46,4329.23,4617.44,4053.33,4627.18,4206.15,4225.13,4195.9,4279.49,4605.13,4353.85
1.0,4278.46,3978.46,4247.18,4106.67,4329.74,4596.41,4035.9,4614.36,4201.54,4225.13,4217.95,4273.85,4601.54,4348.72
1.0,4269.23,3977.95,4251.79,4094.87,4321.03,4593.33,4039.49,4605.64,4184.62,4205.13,4191.79,4272.31,4588.72,4340.0
0.0,4308.21,4000.51,4270.77,4138.46,4351.28,4631.79,4062.56,4621.54,4211.79,4231.28,4213.85,4286.15,4597.44,4357.44
0.0,4284.1,3978.46,4252.82,4113.33,4331.79,4625.13,4051.79,4628.72,4204.62,4231.79,4206.67,4266.67,4604.1,4352.31
0.0,4306.67,4015.38,4248.72,4119.49,4341.03,4629.23,4073.33,4610.26,4206.15,4252.31,4204.1,4283.59,4604.62,4386.15
1.0,4274.87,3990.77,4252.31,4125.64,4336.41,4606.15,4061.54,4635.38,4222.56,4231.79,4210.77,4277.44,4597.95,4344.1
0.0,4283.59,3991.28,4251.79,4090.26,4337.95,4627.69,4080.0,4611.79,4200.51,4237.95,4208.21,4275.38,4594.36,4353.33
1.0,4315.38,4006.67,4278.46,4120.51,4328.72,4614.87,4070.26,4618.46,4208.72,4239.49,4208.21,4284.1,4610.77,4373.85
1.0,4313.85,4035.38,4266.15,4120.0,4357.44,4632.31,4121.03,4620.0,4207.18,4229.23,4223.59,4288.72,4620.51,4364.1
0.0,4292.31,4011.28,4258.46,4113.33,4349.74,4622.56,4063.59,4618.46,4212.82,4248.72,4210.77,4280.51,4607.69,4367.18
1.0,4287.69,3999.49,4256.92,4121.03,4327.69,4600.51,4036.41,4591.28,4180.0,4207.69,4185.64,4263.08,4576.92,4343.59
0.0,4285.13,3984.62,4256.92,4101.03,4329.74,4616.92,4044.1,4604.62,4176.41,4218.46,4198.97,4264.1,4584.62,4344.1
0.0,4284.62,3994.36,4264.62,4125.13,4347.69,4628.72,4074.36,4620.51,4208.21,4236.92,4209.23,4274.87,4609.23,4343.59
0.0,4280.0,4011.28,4245.64,4105.13,4325.13,4607.18,4072.31,4618.97,4186.15,4207.18,4195.38,4263.08,4594.87,4338.97
0.0,4278.46,3972.31,4260.51,4115.38,4335.38,4615.38,4038.97,4613.85,4197.95,4227.18,4205.64,4263.08,4598.46,4352.82
1.0,4297.95,4000.51,4250.77,4107.18,4336.41,4613.85,4061.03,4628.72,4208.72,4240.51,4190.26,4269.23,4599.49,4357.95
1.0,4290.26,4030.77,4258.46,4111.79,4348.72,4629.74,4117.44,4622.56,4214.87,4235.38,4218.97,4290.26,4620.0,4349.23
0.0,4448.21,4104.62,4313.85,4168.21,4359.49,4615.38,4073.85,4624.1,4213.85,4254.87,4245.13,4322.05,4706.15,4509.23
1.0,4296.92,4005.64,4266.67,4139.49,4345.64,4614.87,4052.31,4618.97,4195.9,4230.77,4196.41,4281.03,4601.54,4349.23
0.0,4284.1,3992.31,4266.67,4120.0,4328.72,4616.41,4075.9,4623.59,4201.03,4227.69,4196.41,4272.31,4600.0,4346.67
0.0,4280.51,4008.21,4250.26,4105.64,4328.72,4611.79,4070.77,4613.85,4188.72,4205.13,4192.82,4260.51,4586.67,4331.79
1.0,4268.21,3973.85,4248.21,4109.23,4331.28,4601.03,4040.51,4616.41,4212.82,4217.44,4201.03,4268.21,4579.49,4335.9
0.0,4282.56,4027.18,4248.72,4132.82,4348.72,4630.26,4097.95,4610.26,4203.59,4212.31,4178.97,4258.46,4570.26,4322.05
0.0,4299.49,4018.46,4257.95,4106.15,4337.44,4627.18,4057.44,4618.46,4210.26,4235.9,4203.59,4272.82,4602.56,4347.18
1.0,4278.97,3992.31,4248.72,4113.33,4322.56,4607.69,4050.26,4600.51,4188.21,4209.74,4179.49,4258.97,4583.59,4336.41
0.0,4304.62,4046.67,4274.87,4122.56,4361.03,4630.77,4072.82,4606.15,4216.92,4235.38,4196.41,4278.97,4612.31,4363.08
0.0,4287.18,4003.59,4260.51,4124.1,4346.67,4625.13,4063.08,4614.36,4197.44,4228.72,4206.15,4273.33,4607.18,4341.54
1.0,4290.26,3995.9,4251.79,4098.46,4343.08,4615.9,4082.05,4610.26,4197.44,4224.1,4208.21,4286.15,4625.13,4362.56
1.0,4305.64,3999.49,4262.05,4109.23,4353.85,4630.26,4093.33,4627.69,4207.69,4242.56,4227.18,4289.74,4627.18,4387.18
0.0,4422.56,4076.92,4308.72,4162.56,4327.69,4602.05,4053.85,4608.72,4190.26,4218.97,4223.59,4320.0,4656.41,4475.38
1.0,4303.59,4003.59,4259.49,4104.62,4323.59,4593.33,4080.51,4604.62,4192.31,4221.54,4212.31,4282.56,4608.21,4379.49
0.0,4271.28,3968.21,4243.59,4088.21,4322.05,4589.23,4042.05,4609.23,4184.1,4227.18,4188.72,4254.36,4587.69,4346.67
1.0,4293.85,3977.44,4262.56,4119.49,4334.87,4621.03,4071.79,4635.38,4216.92,4235.38,4194.36,4283.59,4581.54,4350.77
0.0,4293.85,4053.85,4259.49,4121.54,4333.33,4616.41,4072.31,4601.03,4192.82,4209.74,4189.23,4261.03,4599.49,4342.05
1.0,4290.26,4023.08,4249.23,4110.77,4349.74,4625.13,4077.44,4596.41,4187.69,4225.64,4196.41,4257.44,4595.9,4354.87
0.0,4275.38,4008.72,4252.82,4115.9,4348.72,4623.59,4084.1,4626.67,4212.31,4232.82,4190.77,4267.18,4593.33,4325.64
0.0,4294.87,4032.82,4260.0,4138.46,4325.64,4579.49,4068.21,4596.92,4183.59,4214.36,4166.15,4272.82,4592.82,4350.26
1.0,4273.85,3976.41,4263.08,4110.77,4330.26,4600.0,4046.15,4606.67,4194.36,4207.69,4207.69,4283.08,4590.77,4349.23
0.0,4269.74,3973.33,4244.1,4096.41,4328.72,4612.31,4081.03,4614.36,4210.26,4227.18,4195.9,4271.28,4581.03,4331.28
0.0,4405.64,4067.69,4301.54,4166.67,4353.33,4617.44,4053.33,4594.36,4196.41,4232.31,4235.9,4304.1,4674.36,4452.82
1.0,4283.08,3998.97,4250.77,4099.49,4329.23,4606.15,4036.92,4602.05,4185.13,4227.69,4189.74,4264.1,4594.36,4347.69
1.0,4293.85,4026.15,4256.41,4135.9,4351.79,4622.56,4079.49,4602.05,4184.62,4221.03,4191.28,4256.92,4584.62,4363.59
0.0,4291.79,4009.23,4265.64,4125.13,4330.26,4621.03,4071.79,4619.49,4193.33,4229.74,4195.38,4273.85,4601.03,4349.23
1.0,4317.44,4041.03,4269.23,4117.95,4352.82,4630.77,4121.54,4623.08,4229.74,4249.74,4233.33,4297.95,4629.74,4375.38
0.0,4304.62,4035.9,4265.64,4136.92,4327.69,4581.03,4080.0,4594.87,4190.26,4224.1,4168.21,4285.13,4596.41,4360.0
1.0,4302.05,4010.77,4264.1,4108.21,4338.46,4606.15,4052.82,4622.05,4206.67,4235.9,4202.56,4271.79,4604.1,4353.33
0.0,4298.46,4012.31,4278.46,4110.26,4329.74,4616.41,4055.9,4621.03,4200.0,4234.87,4160.51,4272.31,4594.87,4366.67
0.0,4295.9,3993.85,4263.59,4120.0,4332.82,4630.77,4069.23,4623.08,4210.77,4246.15,4221.03,4291.79,4621.03,4366.67
0.0,4320.0,4021.03,4291.28,4124.62,4357.44,4641.03,4086.67,4629.74,4206.67,4245.64,4225.13,4294.36,4615.9,4379.49
1.0,4385.64,4030.77,4284.1,4128.21,4325.64,4605.13,4054.36,4610.77,4204.1,4247.18,4238.46,4314.87,4661.54,4451.28
0.0,4284.62,3995.38,4262.56,4109.74,4331.28,4616.92,4055.9,4619.49,4199.49,4218.46,4190.77,4277.95,4606.15,4351.28
1.0,4436.41,4109.23,4311.28,4169.74,4347.69,4606.15,4046.67,4572.31,4168.21,4213.85,4236.92,4306.15,4679.49,4477.44
1.0,4275.9,4007.18,4263.08,4107.18,4340.0,4618.46,4053.33,4604.62,4193.85,4225.13,4194.36,4274.87,4616.92,4335.38
1.0,4401.54,4027.18,4266.67,4138.97,4355.9,4608.21,4076.92,4587.69,4186.67,4248.72,4237.44,4302.05,4665.13,4462.56
0.0,4285.64,4010.77,4262.56,4118.46,4348.21,4616.92,4077.44,4618.46,4206.67,4233.85,4197.95,4280.51,4600.51,4340.0
0.0,4290.26,4001.54,4250.77,4105.13,4347.18,4633.85,4074.36,4620.0,4214.36,4241.03,4206.67,4278.46,4598.46,4351.28
1.0,4298.97,4014.36,4265.13,4122.56,4352.82,4613.33,4055.38,4609.74,4185.64,4230.26,4196.41,4275.9,4599.49,4356.92
0.0,4315.9,4009.23,4278.97,4135.9,4367.18,4646.67,4088.72,4632.82,4212.82,4249.23,4235.9,4303.08,4622.05,4379.49
0.0,4318.97,4023.59,4293.33,4132.82,4351.28,4646.67,4090.77,4630.77,4210.26,4244.62,4223.59,4291.79,4612.31,4379.49
1.0,4277.44,3978.46,4249.74,4107.18,4329.74,4618.97,4064.1,4629.74,4198.46,4235.9,4207.69,4272.82,4585.13,4340.51
0.0,4292.31,3965.13,4258.97,4100.51,4335.38,4623.59,4074.36,4619.49,4207.18,4235.9,4210.26,4284.62,4630.77,4372.31
1.0,4292.31,3951.28,4255.9,4101.54,4329.23,4610.26,4091.28,4622.05,4205.64,4243.08,4241.54,4309.74,4653.33,4370.26
1.0,4285.13,4025.64,4259.49,4109.74,4346.15,4621.54,4112.31,4625.64,4209.74,4231.79,4221.03,4293.33,4620.51,4352.82
1.0,4293.85,4002.56,4250.77,4101.03,4330.77,4605.13,4046.15,4601.03,4178.46,4206.15,4195.38,4263.59,4595.9,4340.0
0.0,4296.41,4004.62,4269.23,4117.95,4334.87,4615.9,4053.85,4628.21,4211.28,4243.08,4212.31,4295.38,4611.79,4366.67
0.0,4287.69,4046.15,4260.0,4149.23,4366.15,4638.46,4082.05,4638.46,4194.36,4214.87,4189.23,4267.69,4567.18,4315.9
1.0,4275.9,3987.18,4244.1,4102.56,4341.54,4611.28,4052.31,4632.31,4220.51,4230.26,4212.31,4276.41,4604.1,4350.77
1.0,4314.36,4003.59,4263.59,4115.9,4337.44,4604.62,4061.03,4610.26,4187.18,4229.23,4196.41,4279.49,4612.31,4374.87
0.0,4298.46,4002.56,4262.05,4106.15,4346.15,4625.64,4060.0,4621.54,4207.18,4238.46,4177.95,4273.85,4606.67,4365.64
1.0,4320.0,4003.59,4285.13,4138.46,4376.92,4653.33,4106.15,4645.13,4229.23,4243.08,4195.38,4302.05,4610.77,4372.31
0.0,4300.51,4017.95,4266.67,4124.1,4335.9,4616.41,4055.38,4612.82,4203.59,4222.56,4197.95,4263.59,4599.49,4360.0
1.0,4286.15,4000.51,4243.59,4118.97,4318.97,4598.97,4063.08,4602.56,4182.05,4208.72,4174.36,4250.77,4574.87,4337.95
1.0,4285.64,4001.54,4260.0,4121.54,4347.69,4612.82,4070.77,4606.15,4196.41,4224.62,4197.44,4271.28,4626.67,4354.36
1.0,4287.18,3969.23,4229.23,4105.64,4317.95,4594.36,4063.08,4596.92,4189.23,4233.33,4192.31,4281.03,4623.08,4367.69
1.0,4293.33,3997.44,4262.56,4106.15,4352.82,4628.72,4098.97,4616.92,4185.64,4220.51,4203.08,4276.92,4599.49,4368.72
1.0,4386.67,4031.79,4290.26,4125.64,4328.72,4605.64,4055.38,4614.36,4208.21,4253.85,4239.49,4314.87,4665.64,4456.92
0.0,4263.59,3978.97,4251.28,4114.36,4326.67,4604.1,4057.95,4616.92,4195.38,4209.23,4165.13,4255.38,4568.72,4317.44
1.0,4283.59,3995.38,4245.64,4116.92,4330.26,4615.9,4053.85,4602.56,4201.54,4223.08,4198.46,4270.26,4617.95,4344.1
0.0,4307.18,4058.97,4280.0,4137.95,4345.64,4627.69,4072.31,4615.38,4206.67,4233.33,4208.72,4286.15,4610.77,4356.92
0.0,4292.82,3994.87,4252.31,4113.33,4331.79,4626.15,4076.92,4599.49,4200.51,4235.9,4205.13,4274.87,4621.54,4345.64
0.0,4296.92,4011.28,4264.1,4138.97,4348.21,4632.82,4071.79,4628.21,4218.97,4233.33,4203.59,4264.62,4593.33,4350.26
1.0,4313.33,4007.69,4265.64,4116.92,4351.79,4627.69,4088.21,4633.33,4227.69,4267.18,4227.18,4288.21,4640.51,4381.03
1.0,4268.21,4002.56,4232.82,4085.13,4336.41,4622.56,4107.18,4629.23,4221.03,4230.77,4189.74,4277.44,4617.95,4331.28
1.0,4322.05,4008.72,4291.28,4130.26,4337.95,4617.44,4077.44,4639.49,4227.18,4254.36,4220.51,4292.31,4621.54,4383.08
1.0,4325.13,3987.69,4263.08,4107.69,4327.69,4616.41,4097.95,4626.67,4207.18,4216.92,4176.41,4292.31,4614.36,4378.46
0.0,4339.49,4045.13,4284.62,4135.9,4341.03,4617.95,4068.72,4614.36,4193.33,4229.23,4210.26,4293.33,4597.95,4394.87
0.0,4291.79,4000.51,4246.15,4103.08,4331.28,4627.69,4079.49,4602.05,4193.33,4239.49,4193.85,4274.87,4590.26,4370.77
0.0,4411.79,4106.15,4380.51,4232.82,4458.46,4747.18,4167.18,4708.72,4295.38,4336.41,4310.26,4381.54,4705.13,4467.69
0.0,4295.9,4008.21,4264.1,4122.56,4337.95,4612.31,4054.87,4608.72,4200.0,4220.0,4209.23,4279.49,4607.18,4349.23
1.0,4387.69,4068.21,4329.74,4186.67,4402.05,4668.72,4126.67,4657.95,4229.74,4254.87,4217.95,4318.46,4634.36,4424.62
1.0,4294.87,4010.26,4265.13,4134.36,4342.56,4614.87,4086.67,4612.31,4194.87,4238.46,4205.64,4280.51,4595.38,4344.62
0.0,4334.36,4036.92,4304.62,4134.87,4360.0,4640.0,4087.69,4630.26,4213.85,4254.36,4232.31,4291.28,4637.44,4382.56
1.0,4307.18,4003.08,4279.49,4134.36,4324.62,4608.72,4058.97,4613.33,4190.26,4222.56,4190.77,4284.1,4601.54,4369.23
0.0,4251.28,3991.28,4245.13,4116.41,4350.26,4626.15,4073.85,4613.85,4192.31,4216.92,4180.0,4246.67,4574.36,4316.92
1.0,4314.87,3989.74,4267.18,4097.44,4334.36,4613.85,4066.67,4627.18,4214.87,4254.36,4223.08,4295.38,4616.92,4391.28
1.0,4284.62,3993.85,4260.51,4105.64,4332.31,4608.72,4048.72,4609.74,4202.56,4220.0,4183.08,4258.97,4587.69,4330.26
0.0,4287.69,4009.23,4261.03,4121.03,4358.46,4627.69,4072.31,4617.95,4201.03,4229.74,4196.92,4272.82,4608.21,4349.74
1.0,4294.87,4022.56,4255.9,4113.85,4350.26,4633.33,4084.1,4614.36,4195.9,4227.69,4207.18,4266.67,4603.59,4362.56
1.0,4285.64,4017.44,4260.0,4106.67,4343.08,4618.97,4051.28,4615.9,4192.31,4228.72,4194.36,4261.54,4584.1,4355.38
0.0,4294.87,4021.03,4262.05,4123.08,4336.92,4628.72,4075.38,4609.23,4208.72,4235.38,4178.97,4270.26,4598.46,4361.03
